CustomerID,Plan,AcquisitionSource,MRR,SignupDate,CancelDate,Status,TenureMonths,IsDiscount,LTV
CUST1127,Pro,Free Trial,79,11/24/2022,,Active,8,1,632
CUST1128,Enterprise,Referral,199,8/9/2023,,Active,22,0,4378
CUST1129,Pro,Paid Ad,79,11/21/2023,,Active,11,0,869
CUST1130,Basic,Paid Ad,29,8/17/2022,,Active,7,0,203
CUST1131,Pro,Referral,79,2/15/2023,5/10/2024,Churned,15,0,1185
CUST1132,Enterprise,Paid Ad,199,10/17/2022,,Active,15,0,2985
CUST1133,Pro,Referral,79,12/2/2022,2/25/2024,Churned,15,0,1185
CUST1134,Pro,Referral,79,1/9/2022,,Active,15,0,1185
CUST1135,Basic,Paid Ad,29,8/1/2023,,Active,29,0,841
CUST1136,Basic,Paid Ad,29,9/30/2023,9/24/2024,Churned,12,0,348
CUST1137,Basic,Referral,29,8/29/2023,,Active,30,0,870
CUST1138,Enterprise,Referral,199,7/20/2022,,Active,23,0,4577
CUST1139,Pro,Paid Ad,79,9/9/2022,11/3/2023,Churned,14,0,1106
CUST1140,Pro,Organic,79,1/25/2022,1/20/2023,Churned,12,0,948
CUST1141,Basic,Paid Ad,29,10/14/2023,,Active,6,0,174
CUST1142,Basic,Organic,29,12/10/2022,1/4/2024,Churned,13,0,377
CUST1143,Basic,Organic,29,11/11/2022,4/4/2024,Churned,17,0,493
CUST1144,Enterprise,Paid Ad,199,9/1/2022,,Active,7,0,1393
CUST1145,Basic,Organic,29,5/26/2022,,Active,8,0,232
CUST1146,Pro,Organic,79,2/14/2022,,Active,22,0,1738
CUST1147,Basic,Paid Ad,29,2/27/2023,,Active,17,0,493
CUST1148,Basic,Organic,29,4/15/2023,,Active,8,0,232
CUST1149,Basic,Organic,29,8/18/2023,1/15/2024,Churned,5,0,145
CUST1150,Basic,Paid Ad,29,10/15/2023,,Active,8,0,232
CUST1151,Pro,Referral,79,8/30/2023,,Active,19,0,1501
CUST1152,Pro,Organic,79,11/10/2023,,Active,13,0,1027
CUST1153,Enterprise,Paid Ad,199,10/26/2022,,Active,16,0,3184
CUST1154,Basic,Referral,29,2/7/2023,,Active,29,0,841
CUST1155,Basic,Paid Ad,29,12/1/2022,8/28/2023,Churned,9,0,261
CUST1156,Pro,Free Trial,79,8/28/2022,3/26/2023,Churned,7,1,553
CUST1157,Basic,Referral,29,5/20/2022,,Active,24,0,696
CUST1158,Enterprise,Organic,199,4/22/2022,,Active,11,0,2189
CUST1159,Basic,Paid Ad,29,4/6/2023,,Active,19,0,551
CUST1160,Basic,Paid Ad,29,5/4/2022,,Active,30,0,870
CUST1161,Enterprise,Referral,199,8/1/2022,,Active,20,0,3980
CUST1162,Pro,Paid Ad,79,9/29/2022,,Active,8,0,632
CUST1163,Pro,Direct Sales,79,6/11/2022,,Active,15,0,1185
CUST1164,Pro,Organic,79,12/23/2023,,Active,7,0,553
CUST1165,Pro,Organic,79,8/9/2022,,Active,16,0,1264
CUST1166,Basic,Organic,29,6/1/2022,1/27/2023,Churned,8,0,232
CUST1167,Pro,Referral,79,12/31/2022,,Active,7,0,553
CUST1168,Basic,Paid Ad,29,11/25/2023,5/23/2024,Churned,6,0,174
CUST1169,Basic,Paid Ad,29,2/1/2022,,Active,20,0,580
CUST1170,Basic,Paid Ad,29,7/24/2023,,Active,13,0,377
CUST1171,Pro,Organic,79,4/7/2022,,Active,10,0,790
CUST1172,Basic,Paid Ad,29,5/5/2022,12/31/2022,Churned,8,0,232
CUST1173,Enterprise,Referral,199,5/14/2022,,Active,18,0,3582
CUST1174,Pro,Paid Ad,79,1/17/2023,,Active,26,0,2054
CUST1175,Pro,Organic,79,3/28/2022,,Active,14,0,1106
CUST1176,Pro,Direct Sales,79,3/18/2022,6/16/2022,Churned,3,0,237
CUST1177,Pro,Free Trial,79,7/22/2022,,Active,20,1,1580
CUST1178,Pro,Organic,79,5/12/2022,4/7/2023,Churned,11,0,869
CUST1179,Enterprise,Organic,199,5/6/2022,7/30/2023,Churned,15,0,2985
CUST1180,Pro,Organic,79,2/21/2022,4/17/2023,Churned,14,0,1106
CUST1181,Basic,Paid Ad,29,2/9/2023,,Active,18,0,522
CUST1182,Basic,Paid Ad,29,12/1/2023,,Active,17,0,493
CUST1183,Pro,Organic,79,8/8/2022,,Active,14,0,1106
CUST1184,Basic,Referral,29,10/14/2022,,Active,10,0,290
CUST1185,Basic,Referral,29,2/5/2022,,Active,25,0,725
CUST1186,Pro,Free Trial,79,9/9/2022,,Active,21,1,1659
CUST1187,Pro,Paid Ad,79,2/26/2023,,Active,21,0,1659
CUST1188,Pro,Organic,79,3/4/2022,3/29/2023,Churned,13,0,1027
CUST1189,Basic,Free Trial,29,5/21/2022,,Active,26,1,754
CUST1190,Basic,Free Trial,29,6/23/2023,12/14/2024,Churned,18,1,522
CUST1191,Pro,Free Trial,79,1/20/2022,,Active,28,1,2212
CUST1192,Enterprise,Paid Ad,199,1/3/2023,,Active,21,0,4179
CUST1193,Basic,Referral,29,12/19/2022,,Active,22,0,638
CUST1194,Basic,Referral,29,11/26/2022,5/25/2023,Churned,6,0,174
CUST1195,Pro,Referral,79,1/27/2022,,Active,13,0,1027
CUST1196,Basic,Organic,29,1/31/2022,,Active,30,0,870
CUST1197,Basic,Organic,29,10/15/2022,2/7/2024,Churned,16,0,464
CUST1198,Enterprise,Paid Ad,199,6/27/2023,,Active,24,0,4776
CUST1199,Basic,Organic,29,8/27/2022,,Active,9,0,261
CUST1200,Pro,Referral,79,9/11/2022,,Active,14,0,1106
CUST1201,Basic,Organic,29,7/1/2023,,Active,29,0,841
CUST1202,Basic,Paid Ad,29,2/27/2022,,Active,13,0,377
CUST1203,Pro,Referral,79,8/13/2023,,Active,18,0,1422
CUST1204,Basic,Organic,29,12/30/2022,,Active,11,0,319
CUST1205,Enterprise,Paid Ad,199,6/30/2022,,Active,16,0,3184
CUST1206,Pro,Organic,79,12/16/2023,,Active,24,0,1896
CUST1207,Basic,Organic,29,1/29/2022,,Active,17,0,493
CUST1208,Pro,Direct Sales,79,8/5/2023,,Active,24,0,1896
CUST1209,Basic,Organic,29,7/12/2022,,Active,21,0,609
CUST1210,Basic,Paid Ad,29,7/10/2023,11/1/2024,Churned,16,0,464
CUST1211,Basic,Organic,29,2/8/2022,10/6/2022,Churned,8,0,232
CUST1212,Pro,Paid Ad,79,9/9/2023,1/31/2025,Churned,17,0,1343
CUST1213,Basic,Direct Sales,29,5/5/2023,12/1/2023,Churned,7,0,203
CUST1214,Basic,Direct Sales,29,5/14/2022,11/10/2022,Churned,6,0,174
CUST1215,Basic,Free Trial,29,11/28/2022,4/27/2023,Churned,5,1,145
CUST1216,Pro,Free Trial,79,8/24/2023,,Active,10,1,790
CUST1217,Enterprise,Organic,199,4/24/2022,,Active,17,0,3383
CUST1218,Enterprise,Paid Ad,199,3/16/2022,,Active,27,0,5373
CUST1219,Basic,Paid Ad,29,2/10/2023,,Active,16,0,464
CUST1220,Pro,Organic,79,11/6/2022,,Active,11,0,869
CUST1221,Pro,Paid Ad,79,3/24/2023,,Active,21,0,1659
CUST1222,Pro,Free Trial,79,10/27/2023,,Active,28,1,2212
CUST1223,Basic,Paid Ad,29,7/30/2023,,Active,25,0,725
CUST1224,Basic,Organic,29,1/1/2023,6/30/2023,Churned,6,0,174
CUST1225,Basic,Paid Ad,29,1/23/2023,11/19/2023,Churned,10,0,290
CUST1226,Basic,Direct Sales,29,5/11/2022,6/10/2022,Churned,1,0,29
CUST1227,Pro,Paid Ad,79,12/20/2023,,Active,18,0,1422
CUST1228,Pro,Organic,79,8/5/2023,6/30/2024,Churned,11,0,869
CUST1229,Basic,Referral,29,9/19/2023,1/17/2024,Churned,4,0,116
CUST1230,Basic,Paid Ad,29,5/24/2023,8/22/2023,Churned,3,0,87
CUST1231,Enterprise,Free Trial,199,9/1/2022,,Active,16,1,3184
CUST1232,Pro,Referral,79,6/21/2022,,Active,8,0,632
CUST1233,Pro,Organic,79,12/27/2023,,Active,29,0,2291
CUST1234,Basic,Organic,29,12/10/2022,,Active,14,0,406
CUST1235,Basic,Paid Ad,29,8/3/2022,11/1/2022,Churned,3,0,87
CUST1236,Basic,Direct Sales,29,12/25/2022,4/24/2023,Churned,4,0,116
CUST1237,Enterprise,Referral,199,1/2/2022,3/28/2023,Churned,15,0,2985
CUST1238,Pro,Free Trial,79,3/6/2023,,Active,19,1,1501
CUST1239,Basic,Free Trial,29,5/20/2023,,Active,17,1,493
CUST1240,Basic,Free Trial,29,7/14/2023,11/5/2024,Churned,16,1,464
CUST1241,Basic,Free Trial,29,8/15/2023,,Active,27,1,783
CUST1242,Enterprise,Organic,199,8/19/2022,,Active,8,0,1592
CUST1243,Basic,Direct Sales,29,2/4/2022,12/31/2022,Churned,11,0,319
CUST1244,Basic,Free Trial,29,9/25/2022,,Active,8,1,232
CUST1245,Pro,Paid Ad,79,12/17/2022,1/11/2024,Churned,13,0,1027
CUST1246,Basic,Organic,29,6/14/2022,,Active,23,0,667
CUST1247,Pro,Paid Ad,79,4/6/2022,,Active,25,0,1975
CUST1248,Pro,Paid Ad,79,5/10/2023,,Active,19,0,1501
CUST1249,Pro,Free Trial,79,11/1/2023,12/25/2024,Churned,14,1,1106
CUST1250,Enterprise,Paid Ad,199,6/10/2022,5/6/2023,Churned,11,0,2189
CUST1251,Pro,Free Trial,79,7/30/2022,,Active,19,1,1501
CUST1252,Pro,Direct Sales,79,12/15/2023,,Active,29,0,2291
CUST1253,Basic,Organic,29,7/8/2023,5/3/2024,Churned,10,0,290
CUST1254,Enterprise,Paid Ad,199,11/1/2022,,Active,7,0,1393
CUST1255,Pro,Free Trial,79,2/7/2023,,Active,21,1,1659
CUST1256,Basic,Free Trial,29,6/7/2022,7/7/2022,Churned,1,1,29
CUST1257,Basic,Paid Ad,29,3/14/2023,7/6/2024,Churned,16,0,464
CUST1258,Pro,Direct Sales,79,7/24/2022,2/19/2023,Churned,7,0,553
CUST1259,Basic,Paid Ad,29,6/24/2022,,Active,8,0,232
CUST1260,Pro,Referral,79,4/30/2023,,Active,15,0,1185
CUST1261,Pro,Organic,79,2/12/2023,,Active,27,0,2133
CUST1262,Basic,Paid Ad,29,9/29/2022,3/22/2024,Churned,18,0,522
CUST1263,Pro,Organic,79,2/1/2023,2/26/2024,Churned,13,0,1027
CUST1264,Basic,Direct Sales,29,1/14/2023,3/15/2023,Churned,2,0,58
CUST1265,Basic,Direct Sales,29,9/27/2022,,Active,14,0,406
CUST1266,Pro,Free Trial,79,8/20/2022,,Active,24,1,1896
CUST1267,Basic,Organic,29,3/5/2022,7/3/2022,Churned,4,0,116
CUST1268,Pro,Free Trial,79,3/29/2022,,Active,23,1,1817
CUST1269,Pro,Organic,79,2/28/2023,,Active,24,0,1896
CUST1270,Pro,Free Trial,79,8/21/2022,,Active,18,1,1422
CUST1271,Pro,Free Trial,79,6/20/2023,,Active,23,1,1817
CUST1272,Pro,Referral,79,12/5/2023,,Active,21,0,1659
CUST1273,Basic,Paid Ad,29,8/10/2023,,Active,21,0,609
CUST1274,Basic,Paid Ad,29,11/3/2022,1/2/2023,Churned,2,0,58
CUST1275,Basic,Organic,29,5/30/2023,,Active,22,0,638
CUST1276,Basic,Organic,29,8/9/2023,,Active,25,0,725
CUST1277,Pro,Direct Sales,79,5/31/2022,8/24/2023,Churned,15,0,1185
CUST1278,Basic,Direct Sales,29,6/27/2022,,Active,11,0,319
CUST1279,Pro,Organic,79,8/5/2022,,Active,10,0,790
CUST1280,Basic,Paid Ad,29,2/13/2022,,Active,27,0,783
CUST1281,Pro,Referral,79,3/22/2023,8/19/2023,Churned,5,0,395
CUST1282,Basic,Organic,29,9/2/2023,12/1/2023,Churned,3,0,87
CUST1283,Basic,Organic,29,3/31/2022,4/25/2023,Churned,13,0,377
CUST1284,Basic,Organic,29,7/20/2023,4/15/2024,Churned,9,0,261
CUST1285,Pro,Direct Sales,79,6/17/2023,,Active,6,0,474
CUST1286,Basic,Direct Sales,29,12/19/2023,,Active,22,0,638
CUST1287,Basic,Paid Ad,29,3/6/2023,8/3/2023,Churned,5,0,145
CUST1288,Basic,Referral,29,6/1/2022,,Active,24,0,696
CUST1289,Enterprise,Referral,199,4/13/2022,,Active,24,0,4776
CUST1290,Basic,Referral,29,4/14/2022,,Active,23,0,667
CUST1291,Basic,Free Trial,29,12/19/2022,,Active,14,1,406
CUST1292,Pro,Paid Ad,79,1/28/2023,,Active,24,0,1896
CUST1293,Pro,Referral,79,9/16/2023,,Active,11,0,869
CUST1294,Basic,Referral,29,10/10/2022,,Active,25,0,725
CUST1295,Basic,Referral,29,9/16/2023,,Active,18,0,522
CUST1296,Pro,Free Trial,79,2/9/2022,,Active,16,1,1264
CUST1297,Pro,Paid Ad,79,12/9/2023,4/2/2025,Churned,16,0,1264
CUST1298,Basic,Free Trial,29,10/3/2022,,Active,6,1,174
CUST1299,Basic,Paid Ad,29,12/12/2022,,Active,15,0,435
CUST1300,Basic,Organic,29,11/15/2022,3/9/2024,Churned,16,0,464
CUST1301,Pro,Organic,79,12/14/2023,,Active,13,0,1027
CUST1302,Pro,Paid Ad,79,5/18/2022,,Active,29,0,2291
CUST1303,Basic,Paid Ad,29,3/30/2023,,Active,16,0,464
CUST1304,Basic,Organic,29,10/3/2022,,Active,25,0,725
CUST1305,Pro,Organic,79,10/24/2023,1/16/2025,Churned,15,0,1185
CUST1306,Pro,Organic,79,8/5/2022,,Active,19,0,1501
CUST1307,Basic,Referral,29,5/12/2023,,Active,17,0,493
CUST1308,Basic,Organic,29,2/27/2022,,Active,11,0,319
CUST1309,Basic,Organic,29,3/9/2022,8/1/2023,Churned,17,0,493
CUST1310,Pro,Paid Ad,79,2/18/2023,7/12/2024,Churned,17,0,1343
CUST1311,Pro,Free Trial,79,8/6/2023,3/3/2024,Churned,7,1,553
CUST1312,Basic,Direct Sales,29,7/25/2022,,Active,13,0,377
CUST1313,Basic,Direct Sales,29,2/3/2022,,Active,17,0,493
CUST1314,Basic,Referral,29,12/23/2023,12/17/2024,Churned,12,0,348
CUST1315,Basic,Paid Ad,29,4/21/2023,,Active,26,0,754
CUST1316,Pro,Referral,79,5/7/2022,,Active,13,0,1027
CUST1317,Basic,Organic,29,1/17/2023,,Active,20,0,580
CUST1318,Pro,Referral,79,7/1/2022,,Active,21,0,1659
CUST1319,Enterprise,Free Trial,199,8/24/2023,,Active,17,1,3383
CUST1320,Enterprise,Referral,199,6/17/2022,,Active,14,0,2786
CUST1321,Basic,Organic,29,12/7/2023,1/6/2024,Churned,1,0,29
CUST1322,Pro,Referral,79,1/31/2023,8/29/2023,Churned,7,0,553
CUST1323,Basic,Paid Ad,29,8/15/2022,,Active,27,0,783
CUST1324,Enterprise,Paid Ad,199,7/31/2022,,Active,19,0,3781
CUST1325,Basic,Paid Ad,29,6/10/2023,7/10/2023,Churned,1,0,29
CUST1326,Basic,Paid Ad,29,5/1/2023,,Active,26,0,754
CUST1327,Basic,Organic,29,6/27/2022,,Active,6,0,174
CUST1328,Pro,Paid Ad,79,8/18/2022,,Active,15,0,1185
CUST1329,Pro,Free Trial,79,12/31/2023,,Active,26,1,2054
CUST1330,Basic,Referral,29,10/9/2022,,Active,18,0,522
CUST1331,Basic,Free Trial,29,12/24/2022,,Active,12,1,348
CUST1332,Basic,Referral,29,4/23/2023,9/14/2024,Churned,17,0,493
CUST1333,Pro,Organic,79,10/1/2023,,Active,9,0,711
CUST1334,Basic,Referral,29,1/8/2022,,Active,27,0,783
CUST1335,Pro,Paid Ad,79,1/19/2023,,Active,25,0,1975
CUST1336,Pro,Paid Ad,79,9/16/2023,,Active,27,0,2133
CUST1337,Pro,Organic,79,4/21/2022,,Active,16,0,1264
CUST1338,Enterprise,Organic,199,10/11/2022,,Active,14,0,2786
CUST1339,Basic,Organic,29,9/25/2022,,Active,26,0,754
CUST1340,Basic,Paid Ad,29,11/2/2022,3/26/2024,Churned,17,0,493
CUST1341,Basic,Free Trial,29,9/4/2022,,Active,25,1,725
CUST1342,Basic,Paid Ad,29,2/18/2023,,Active,27,0,783
CUST1343,Basic,Organic,29,5/24/2022,,Active,26,0,754
CUST1344,Basic,Paid Ad,29,5/25/2023,,Active,14,0,406
CUST1345,Basic,Paid Ad,29,3/5/2023,,Active,29,0,841
CUST1346,Pro,Referral,79,2/6/2022,,Active,24,0,1896
CUST1347,Basic,Paid Ad,29,7/14/2022,3/11/2023,Churned,8,0,232
CUST1348,Enterprise,Paid Ad,199,12/4/2023,,Active,21,0,4179
CUST1349,Pro,Paid Ad,79,11/19/2023,,Active,15,0,1185
CUST1350,Pro,Free Trial,79,6/24/2022,,Active,23,1,1817
CUST1351,Pro,Direct Sales,79,7/5/2022,,Active,21,0,1659
CUST1352,Basic,Organic,29,5/12/2022,,Active,29,0,841
CUST1353,Pro,Free Trial,79,7/27/2023,,Active,11,1,869
CUST1354,Basic,Organic,29,11/28/2023,,Active,26,0,754
CUST1355,Basic,Organic,29,4/2/2022,11/28/2022,Churned,8,0,232
CUST1356,Pro,Paid Ad,79,11/11/2022,,Active,16,0,1264
CUST1357,Basic,Paid Ad,29,1/16/2023,11/12/2023,Churned,10,0,290
CUST1358,Basic,Organic,29,4/20/2023,,Active,21,0,609
CUST1359,Pro,Direct Sales,79,2/24/2022,,Active,24,0,1896
CUST1360,Pro,Organic,79,8/18/2023,,Active,8,0,632
CUST1361,Enterprise,Free Trial,199,4/29/2023,,Active,22,1,4378
CUST1362,Pro,Paid Ad,79,5/3/2022,,Active,18,0,1422
CUST1363,Basic,Paid Ad,29,6/27/2023,8/26/2023,Churned,2,0,58
CUST1364,Basic,Organic,29,6/4/2022,12/31/2022,Churned,7,0,203
CUST1365,Basic,Paid Ad,29,12/17/2022,,Active,24,0,696
CUST1366,Pro,Paid Ad,79,4/14/2023,10/11/2023,Churned,6,0,474
CUST1367,Basic,Direct Sales,29,3/24/2022,,Active,26,0,754
CUST1368,Enterprise,Free Trial,199,7/1/2022,,Active,7,1,1393
CUST1369,Enterprise,Paid Ad,199,1/5/2022,,Active,12,0,2388
CUST1370,Enterprise,Organic,199,6/22/2022,,Active,11,0,2189
CUST1371,Basic,Organic,29,5/17/2023,,Active,30,0,870
CUST1372,Basic,Organic,29,4/1/2022,5/26/2023,Churned,14,0,406
CUST1373,Pro,Free Trial,79,10/11/2023,,Active,19,1,1501
CUST1374,Pro,Organic,79,5/4/2023,,Active,7,0,553
CUST1375,Pro,Referral,79,7/1/2023,6/25/2024,Churned,12,0,948
CUST1376,Basic,Referral,29,1/15/2022,,Active,30,0,870
CUST1377,Basic,Paid Ad,29,6/28/2023,7/28/2023,Churned,1,0,29
CUST1378,Enterprise,Organic,199,10/4/2023,,Active,13,0,2587
CUST1379,Basic,Free Trial,29,12/12/2023,,Active,15,1,435
CUST1380,Pro,Organic,79,5/13/2022,10/5/2023,Churned,17,0,1343
CUST1381,Basic,Organic,29,8/26/2023,11/24/2023,Churned,3,0,87
CUST1382,Pro,Paid Ad,79,2/16/2022,,Active,15,0,1185
CUST1383,Basic,Direct Sales,29,4/12/2023,,Active,25,0,725
CUST1384,Pro,Organic,79,6/21/2023,,Active,27,0,2133
CUST1385,Pro,Referral,79,5/18/2022,,Active,21,0,1659
CUST1386,Basic,Organic,29,1/3/2023,,Active,11,0,319
CUST1387,Pro,Paid Ad,79,2/18/2023,10/16/2023,Churned,8,0,632
CUST1388,Pro,Paid Ad,79,5/15/2022,6/14/2022,Churned,1,0,79
CUST1389,Basic,Organic,29,8/27/2023,,Active,9,0,261
CUST1390,Basic,Organic,29,1/11/2023,,Active,7,0,203
CUST1391,Basic,Free Trial,29,1/20/2023,,Active,14,1,406
CUST1392,Enterprise,Free Trial,199,7/2/2023,,Active,25,1,4975
CUST1393,Enterprise,Organic,199,2/19/2022,,Active,26,0,5174
CUST1394,Enterprise,Organic,199,1/21/2022,5/21/2022,Churned,4,0,796
CUST1395,Enterprise,Direct Sales,199,3/3/2023,,Active,9,0,1791
CUST1396,Pro,Direct Sales,79,7/15/2023,,Active,28,0,2212
CUST1397,Pro,Organic,79,6/6/2022,7/6/2022,Churned,1,0,79
CUST1398,Basic,Referral,29,11/5/2022,,Active,9,0,261
CUST1399,Basic,Referral,29,11/10/2023,,Active,25,0,725
CUST1400,Enterprise,Organic,199,9/13/2023,,Active,19,0,3781
CUST1401,Pro,Direct Sales,79,4/18/2022,,Active,25,0,1975
CUST1402,Enterprise,Direct Sales,199,5/1/2022,,Active,9,0,1791
CUST1403,Pro,Direct Sales,79,5/25/2023,12/21/2023,Churned,7,0,553
CUST1404,Pro,Organic,79,9/27/2022,,Active,12,0,948
CUST1405,Basic,Referral,29,1/2/2023,,Active,15,0,435
CUST1406,Basic,Referral,29,6/14/2022,10/7/2023,Churned,16,0,464
CUST1407,Pro,Organic,79,8/1/2022,,Active,21,0,1659
CUST1408,Pro,Free Trial,79,12/5/2022,1/4/2023,Churned,1,1,79
CUST1409,Basic,Organic,29,11/19/2023,3/18/2024,Churned,4,0,116
CUST1410,Basic,Paid Ad,29,8/11/2023,,Active,10,0,290
CUST1411,Enterprise,Organic,199,4/3/2022,,Active,8,0,1592
CUST1412,Pro,Organic,79,4/14/2022,,Active,26,0,2054
CUST1413,Basic,Free Trial,29,8/25/2022,,Active,15,1,435
CUST1414,Pro,Organic,79,9/28/2022,,Active,9,0,711
CUST1415,Basic,Organic,29,6/28/2022,,Active,15,0,435
CUST1416,Basic,Referral,29,1/4/2023,,Active,16,0,464
CUST1417,Basic,Organic,29,3/13/2023,,Active,9,0,261
CUST1418,Basic,Direct Sales,29,2/16/2022,7/16/2022,Churned,5,0,145
CUST1419,Enterprise,Organic,199,11/11/2023,,Active,16,0,3184
CUST1420,Pro,Paid Ad,79,1/2/2023,,Active,25,0,1975
CUST1421,Basic,Free Trial,29,10/2/2022,,Active,8,1,232
CUST1422,Enterprise,Direct Sales,199,1/17/2023,,Active,11,0,2189
CUST1423,Pro,Paid Ad,79,4/27/2022,,Active,20,0,1580
CUST1424,Pro,Organic,79,10/6/2022,,Active,28,0,2212
CUST1425,Pro,Paid Ad,79,5/5/2023,,Active,26,0,2054
CUST1426,Pro,Organic,79,6/20/2022,8/19/2022,Churned,2,0,158
CUST1427,Basic,Direct Sales,29,6/13/2022,10/6/2023,Churned,16,0,464
CUST1428,Basic,Paid Ad,29,8/6/2023,,Active,11,0,319
CUST1429,Basic,Organic,29,9/18/2023,9/12/2024,Churned,12,0,348
CUST1430,Basic,Organic,29,9/19/2023,2/16/2024,Churned,5,0,145
CUST1431,Enterprise,Organic,199,5/10/2023,,Active,9,0,1791
CUST1432,Enterprise,Referral,199,2/26/2023,,Active,8,0,1592
CUST1433,Basic,Referral,29,9/25/2022,,Active,6,0,174
CUST1434,Pro,Free Trial,79,12/23/2023,,Active,22,1,1738
CUST1435,Basic,Paid Ad,29,8/14/2023,,Active,13,0,377
CUST1436,Enterprise,Direct Sales,199,11/17/2023,,Active,22,0,4378
CUST1437,Enterprise,Paid Ad,199,6/20/2023,,Active,25,0,4975
CUST1438,Pro,Paid Ad,79,4/8/2022,,Active,29,0,2291
CUST1439,Basic,Organic,29,9/12/2022,,Active,27,0,783
CUST1440,Pro,Organic,79,11/24/2023,,Active,10,0,790
CUST1441,Basic,Free Trial,29,7/26/2023,,Active,25,1,725
CUST1442,Basic,Organic,29,2/25/2022,8/24/2022,Churned,6,0,174
CUST1443,Basic,Direct Sales,29,6/2/2023,,Active,21,0,609
CUST1444,Pro,Paid Ad,79,6/19/2022,10/12/2023,Churned,16,0,1264
CUST1445,Pro,Free Trial,79,11/25/2022,8/22/2023,Churned,9,1,711
CUST1446,Basic,Referral,29,2/21/2022,,Active,23,0,667
CUST1447,Pro,Referral,79,10/21/2023,,Active,13,0,1027
CUST1448,Basic,Free Trial,29,3/22/2022,,Active,24,1,696
CUST1449,Pro,Organic,79,4/4/2023,7/27/2024,Churned,16,0,1264
CUST1450,Basic,Organic,29,4/3/2023,7/26/2024,Churned,16,0,464
CUST1451,Basic,Free Trial,29,11/1/2023,11/25/2024,Churned,13,1,377
CUST1452,Basic,Paid Ad,29,2/27/2023,8/20/2024,Churned,18,0,522
CUST1453,Pro,Organic,79,1/1/2022,,Active,25,0,1975
CUST1454,Enterprise,Organic,199,9/26/2023,,Active,22,0,4378
CUST1455,Basic,Paid Ad,29,7/30/2023,10/22/2024,Churned,15,0,435
CUST1456,Basic,Organic,29,12/16/2022,2/14/2023,Churned,2,0,58
CUST1457,Pro,Direct Sales,79,8/17/2022,,Active,16,0,1264
CUST1458,Basic,Referral,29,7/28/2023,,Active,25,0,725
CUST1459,Pro,Free Trial,79,4/30/2023,,Active,17,1,1343
CUST1460,Basic,Paid Ad,29,4/9/2023,12/5/2023,Churned,8,0,232
CUST1461,Basic,Referral,29,1/3/2022,10/30/2022,Churned,10,0,290
CUST1462,Pro,Organic,79,7/15/2023,,Active,28,0,2212
CUST1463,Basic,Direct Sales,29,4/19/2022,10/16/2022,Churned,6,0,174
CUST1464,Pro,Direct Sales,79,5/20/2023,7/13/2024,Churned,14,0,1106
CUST1465,Pro,Paid Ad,79,4/20/2022,,Active,12,0,948
CUST1466,Pro,Referral,79,7/12/2022,8/6/2023,Churned,13,0,1027
CUST1467,Basic,Paid Ad,29,8/9/2022,,Active,12,0,348
CUST1468,Pro,Organic,79,12/13/2022,2/6/2024,Churned,14,0,1106
CUST1469,Pro,Referral,79,2/17/2022,,Active,27,0,2133
CUST1470,Enterprise,Organic,199,8/26/2023,,Active,20,0,3980
CUST1471,Basic,Referral,29,4/14/2023,,Active,22,0,638
CUST1472,Basic,Referral,29,5/18/2022,,Active,6,0,174
CUST1473,Pro,Organic,79,6/28/2023,,Active,23,0,1817
CUST1474,Pro,Paid Ad,79,3/20/2023,,Active,21,0,1659
CUST1475,Basic,Direct Sales,29,6/5/2023,,Active,11,0,319
CUST1476,Pro,Referral,79,12/10/2023,,Active,29,0,2291
CUST1477,Pro,Paid Ad,79,5/12/2022,4/7/2023,Churned,11,0,869
CUST1478,Enterprise,Referral,199,6/1/2023,,Active,19,0,3781
CUST1479,Pro,Free Trial,79,9/16/2023,,Active,30,1,2370
CUST1480,Basic,Free Trial,29,9/12/2022,8/8/2023,Churned,11,1,319
CUST1481,Basic,Paid Ad,29,10/29/2022,,Active,10,0,290
CUST1482,Basic,Direct Sales,29,5/22/2022,,Active,28,0,812
CUST1483,Enterprise,Referral,199,6/9/2023,,Active,28,0,5572
CUST1484,Pro,Referral,79,7/15/2023,,Active,28,0,2212
CUST1485,Enterprise,Paid Ad,199,7/21/2023,,Active,12,0,2388
CUST1486,Basic,Organic,29,8/3/2022,,Active,15,0,435
CUST1487,Pro,Referral,79,12/5/2023,,Active,27,0,2133
CUST1488,Basic,Organic,29,5/16/2022,,Active,26,0,754
CUST1489,Pro,Organic,79,7/2/2022,,Active,28,0,2212
CUST1490,Pro,Direct Sales,79,10/15/2023,,Active,9,0,711
CUST1491,Basic,Organic,29,12/27/2022,,Active,24,0,696
CUST1492,Pro,Free Trial,79,8/8/2023,,Active,28,1,2212
CUST1493,Pro,Direct Sales,79,3/4/2023,,Active,23,0,1817
CUST1494,Basic,Paid Ad,29,10/20/2022,,Active,19,0,551
CUST1495,Pro,Free Trial,79,1/14/2022,,Active,6,1,474
CUST1496,Basic,Free Trial,29,1/26/2023,3/27/2023,Churned,2,1,58
CUST1497,Pro,Paid Ad,79,7/24/2022,,Active,11,0,869
CUST1498,Basic,Free Trial,29,10/21/2022,,Active,10,1,290
CUST1499,Basic,Paid Ad,29,3/5/2022,,Active,15,0,435
CUST1500,Basic,Free Trial,29,7/28/2022,,Active,7,1,203
CUST1501,Pro,Free Trial,79,1/3/2023,,Active,9,1,711
